game_id,name,genre_name,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
99071,Hypnospace Outlaw,Puzzle,3,NULL,84.3333,6,84.1548,18
99071,Hypnospace Outlaw,Role-playing (RPG),3,NULL,84.3333,6,84.1548,18
99071,Hypnospace Outlaw,Simulator,3,NULL,84.3333,6,84.1548,18
99071,Hypnospace Outlaw,Adventure,3,NULL,84.3333,6,84.1548,18
99071,Hypnospace Outlaw,Indie,3,NULL,84.3333,6,84.1548,18
25921,Atelier Firis: The Alchemist and the Mysterious Journey,Role-playing (RPG),13,NULL,76.6667,10,80.0000,2
25921,Atelier Firis: The Alchemist and the Mysterious Journey,Strategy,13,NULL,76.6667,10,80.0000,2
25921,Atelier Firis: The Alchemist and the Mysterious Journey,Adventure,13,NULL,76.6667,10,80.0000,2
6007,RESOGUN,Shooter,31,NULL,85.9091,11,84.5315,64
9269,Dungeon Siege II,Role-playing (RPG),20,NULL,83.0000,5,78.9163,61
2136,Bayonetta,Adventure,148,NULL,90.8667,20,82.3883,389
6327,Resonance,Adventure,13,NULL,80.0000,1,70.4888,18
6327,Resonance,Indie,13,NULL,80.0000,1,70.4888,18
19918,EA Sports UFC 2,Sport,4,NULL,74.0769,14,70.3832,21
4784,EA Sports UFC,Simulator,2,NULL,68.6364,11,68.8259,14
4784,EA Sports UFC,Sport,2,NULL,68.6364,11,68.8259,14
815,NHL 2002,Simulator,7,NULL,70.0000,1,85.9048,14
815,NHL 2002,Sport,7,NULL,70.0000,1,85.9048,14
10143,Animal Crossing: Happy Home Designer,Simulator,6,1,65.5556,11,60.8559,17
728,Grand Prix II,Simulator,6,NULL,NULL,NULL,87.8982,11
728,Grand Prix II,Sport,6,NULL,NULL,NULL,87.8982,11
9938,Aarklash: Legacy,Role-playing (RPG),4,NULL,NULL,NULL,75.5136,11
9938,Aarklash: Legacy,Strategy,4,NULL,NULL,NULL,75.5136,11
9938,Aarklash: Legacy,Adventure,4,NULL,NULL,NULL,75.5136,11
15756,Geometry Wars: Retro Evolved,Arcade,7,NULL,90.0000,3,61.1999,15
4117,Syphon Filter 3,Shooter,11,NULL,NULL,NULL,76.6551,33
4117,Syphon Filter 3,Adventure,11,NULL,NULL,NULL,76.6551,33
75297,EA Sports UFC 3,Sport,12,1,80.0000,8,63.6071,17
109274,Judgment,Role-playing (RPG),12,NULL,82.7143,18,84.1317,37
109274,Judgment,Adventure,12,NULL,82.7143,18,84.1317,37
55935,Doki Doki Literature Club!,Adventure,81,4,94.5000,2,83.2159,301
55935,Doki Doki Literature Club!,Indie,81,4,94.5000,2,83.2159,301
19560,God of War,Adventure,511,92,96.2308,30,94.5035,1528
1326,Turok 2: Seeds of Evil,Shooter,22,NULL,63.5000,3,76.8205,51
1326,Turok 2: Seeds of Evil,Adventure,22,NULL,63.5000,3,76.8205,51
3418,Banjo-Tooie,Platform,47,NULL,NULL,NULL,87.0998,113
3418,Banjo-Tooie,Adventure,47,NULL,NULL,NULL,87.0998,113
36198,Children of Morta,Role-playing (RPG),21,15,83.0000,14,64.6610,57
36198,Children of Morta,Adventure,21,15,83.0000,14,64.6610,57
36198,Children of Morta,Indie,21,15,83.0000,14,64.6610,57
19329,Shin Megami Tensei IV: Apocalypse,Role-playing (RPG),14,3,84.9286,15,73.3949,17
19329,Shin Megami Tensei IV: Apocalypse,Adventure,14,3,84.9286,15,73.3949,17
6899,Shinobi,Adventure,5,NULL,60.0000,3,58.7453,29
6899,Shinobi,Arcade,5,NULL,60.0000,3,58.7453,29
14177,Divinity: Original Sin - Enhanced Edition,Role-playing (RPG),36,NULL,90.1429,8,85.9042,95
14177,Divinity: Original Sin - Enhanced Edition,Strategy,36,NULL,90.1429,8,85.9042,95
14177,Divinity: Original Sin - Enhanced Edition,Adventure,36,NULL,90.1429,8,85.9042,95
14177,Divinity: Original Sin - Enhanced Edition,Indie,36,NULL,90.1429,8,85.9042,95
7485,The Witch and the Hundred Knight,Role-playing (RPG),4,NULL,62.3750,10,79.9642,7
9564,Pokémon Rumble World,Role-playing (RPG),2,NULL,70.0000,1,69.8391,11
107215,SnowRunner,Simulator,37,16,81.0000,4,75.7219,18
107215,SnowRunner,Adventure,37,16,81.0000,4,75.7219,18
3152,Don't Starve,Simulator,101,1,78.5714,8,75.8775,260
3152,Don't Starve,Adventure,101,1,78.5714,8,75.8775,260
3152,Don't Starve,Indie,101,1,78.5714,8,75.8775,260
1836,Painkiller: Overdose,Shooter,5,NULL,50.3333,3,68.3895,12
19959,God of War III: Remastered,Adventure,31,NULL,79.4444,10,87.9585,80
10496,Wizardry: Bane of the Cosmic Forge,Role-playing (RPG),4,NULL,NULL,NULL,97.8874,12
10496,Wizardry: Bane of the Cosmic Forge,Adventure,4,NULL,NULL,NULL,97.8874,12
9499,Farming Simulator 15,Simulator,5,NULL,50.0000,7,71.2143,11
9499,Farming Simulator 15,Strategy,5,NULL,50.0000,7,71.2143,11
499,God of War III,Adventure,184,NULL,96.0000,11,86.1672,533
7710,State of Decay: Year-One Survival Edition,Shooter,12,NULL,65.8333,7,69.0696,15
7710,State of Decay: Year-One Survival Edition,Role-playing (RPG),12,NULL,65.8333,7,69.0696,15
7710,State of Decay: Year-One Survival Edition,Simulator,12,NULL,65.8333,7,69.0696,15
7710,State of Decay: Year-One Survival Edition,Strategy,12,NULL,65.8333,7,69.0696,15
7710,State of Decay: Year-One Survival Edition,Adventure,12,NULL,65.8333,7,69.0696,15
10238,Depression Quest,Role-playing (RPG),3,NULL,50.0000,1,20.5995,13
10238,Depression Quest,Simulator,3,NULL,50.0000,1,20.5995,13
10238,Depression Quest,Adventure,3,NULL,50.0000,1,20.5995,13
10238,Depression Quest,Indie,3,NULL,50.0000,1,20.5995,13
9767,Dungeons 2,Role-playing (RPG),14,NULL,64.0000,5,67.3430,11
9767,Dungeons 2,Simulator,14,NULL,64.0000,5,67.3430,11
9767,Dungeons 2,Strategy,14,NULL,64.0000,5,67.3430,11
6059,Blood Bowl 2,Sport,9,2,68.5000,11,75.2680,13
6059,Blood Bowl 2,Strategy,9,2,68.5000,11,75.2680,13
9192,Wolfenstein: The Old Blood,Shooter,139,12,76.4000,17,78.3315,261
9192,Wolfenstein: The Old Blood,Adventure,139,12,76.4000,17,78.3315,261
9112,The Book of Unwritten Tales 2,Puzzle,11,1,75.0000,2,86.8090,17
9112,The Book of Unwritten Tales 2,Adventure,11,1,75.0000,2,86.8090,17
16035,Kid Chameleon,Platform,3,NULL,NULL,NULL,84.9678,25
15556,Sonic Boom: Fire & Ice,Platform,NULL,NULL,72.9000,10,83.0000,3
15556,Sonic Boom: Fire & Ice,Adventure,NULL,NULL,72.9000,10,83.0000,3
146075,The Great Ace Attorney Chronicles,Puzzle,3,NULL,85.6250,10,86.8114,10
146075,The Great Ace Attorney Chronicles,Adventure,3,NULL,85.6250,10,86.8114,10
6125,Pitfall II: The Lost Caverns,Platform,NULL,NULL,NULL,NULL,72.1252,11
18723,Frog Fractions,Shooter,3,NULL,NULL,NULL,70.3642,11
18723,Frog Fractions,Simulator,3,NULL,NULL,NULL,70.3642,11
18723,Frog Fractions,Indie,3,NULL,NULL,NULL,70.3642,11
14548,Borderlands: The Handsome Collection,Shooter,28,NULL,84.0000,10,78.6219,39
14548,Borderlands: The Handsome Collection,Role-playing (RPG),28,NULL,84.0000,10,78.6219,39
3048,The Order: 1886,Shooter,68,11,62.5000,14,68.9286,193
3048,The Order: 1886,Adventure,68,11,62.5000,14,68.9286,193
16259,Breath of Death VII,Role-playing (RPG),1,NULL,90.0000,1,58.7396,10
16259,Breath of Death VII,Indie,1,NULL,90.0000,1,58.7396,10
2118,Blacklight: Retribution,Shooter,9,NULL,75.0000,3,68.0832,29
1021,Aliens: Colonial Marines,Shooter,18,NULL,45.0000,16,45.7994,63
27343,Full Metal Furies,Puzzle,4,1,85.6667,7,79.0959,12
27343,Full Metal Furies,Role-playing (RPG),4,1,85.6667,7,79.0959,12
27343,Full Metal Furies,Adventure,4,1,85.6667,7,79.0959,12
27343,Full Metal Furies,Indie,4,1,85.6667,7,79.0959,12
1081,The Elder Scrolls Online,Role-playing (RPG),111,13,70.4375,20,70.9478,189
1081,The Elder Scrolls Online,Adventure,111,13,70.4375,20,70.9478,189
4130,Duke Nukem: Time to Kill,Shooter,6,NULL,NULL,NULL,72.5596,13
4130,Duke Nukem: Time to Kill,Adventure,6,NULL,NULL,NULL,72.5596,13
6656,Ultra Street Fighter IV,Arcade,17,NULL,79.4286,16,71.5580,75
18689,Yume Nikki,Adventure,15,NULL,NULL,NULL,76.3524,49
18689,Yume Nikki,Indie,15,NULL,NULL,NULL,76.3524,49
2530,Ultima Underworld II: Labyrinth of Worlds,Role-playing (RPG),5,NULL,NULL,NULL,72.5655,11
90109,Luigi's Mansion,Adventure,2,NULL,77.2857,8,80.8967,18
6100,Bomb Jack,Platform,1,NULL,80.0000,1,61.7375,12
6100,Bomb Jack,Arcade,1,NULL,80.0000,1,61.7375,12
93807,Counter-Strike: Condition Zero - Deleted Scenes,Shooter,3,NULL,NULL,NULL,62.3598,14
68391,Shadow Fight 3,Role-playing (RPG),6,NULL,NULL,NULL,60.1915,10
23891,Daymare: 1998,Adventure,5,2,55.0000,3,71.8837,10
23891,Daymare: 1998,Indie,5,2,55.0000,3,71.8837,10
1219,Kingdom Hearts,Role-playing (RPG),143,NULL,80.0000,4,82.4400,386
1219,Kingdom Hearts,Adventure,143,NULL,80.0000,4,82.4400,386
1802,Chrono Trigger,Role-playing (RPG),397,NULL,91.3333,5,93.9184,860
2904,DuckTales: Remastered,Platform,16,NULL,74.8462,14,77.0964,83
2904,DuckTales: Remastered,Adventure,16,NULL,74.8462,14,77.0964,83
81143,The World Ends with You: Final Remix,Role-playing (RPG),1,NULL,72.2857,8,57.3647,11
81143,The World Ends with You: Final Remix,Adventure,1,NULL,72.2857,8,57.3647,11
6487,DuckTales,Platform,43,NULL,86.0000,1,82.4635,112
45142,The Legend of Zelda: Ocarina of Time - Master Quest,Platform,5,NULL,NULL,NULL,89.9568,17
45142,The Legend of Zelda: Ocarina of Time - Master Quest,Puzzle,5,NULL,NULL,NULL,89.9568,17
45142,The Legend of Zelda: Ocarina of Time - Master Quest,Role-playing (RPG),5,NULL,NULL,NULL,89.9568,17
45142,The Legend of Zelda: Ocarina of Time - Master Quest,Adventure,5,NULL,NULL,NULL,89.9568,17
18182,Momodora: Reverie Under the Moonlight,Platform,23,NULL,82.8333,7,90.8216,75
18182,Momodora: Reverie Under the Moonlight,Role-playing (RPG),23,NULL,82.8333,7,90.8216,75
18182,Momodora: Reverie Under the Moonlight,Adventure,23,NULL,82.8333,7,90.8216,75
18182,Momodora: Reverie Under the Moonlight,Indie,23,NULL,82.8333,7,90.8216,75
83847,7 Billion Humans,Puzzle,8,1,75.0000,1,70.2291,13
83847,7 Billion Humans,Simulator,8,1,75.0000,1,70.2291,13
83847,7 Billion Humans,Strategy,8,1,75.0000,1,70.2291,13
83847,7 Billion Humans,Indie,8,1,75.0000,1,70.2291,13
52190,LEGO Ninjago Movie Video Game,Shooter,20,NULL,73.2500,4,69.9051,11
52190,LEGO Ninjago Movie Video Game,Adventure,20,NULL,73.2500,4,69.9051,11
2607,Sonic Lost World,Platform,10,2,58.0714,16,50.9750,38
2607,Sonic Lost World,Adventure,10,2,58.0714,16,50.9750,38
20150,Katana ZERO,Platform,19,6,84.7500,10,78.8903,164
20150,Katana ZERO,Strategy,19,6,84.7500,10,78.8903,164
20150,Katana ZERO,Adventure,19,6,84.7500,10,78.8903,164
20150,Katana ZERO,Indie,19,6,84.7500,10,78.8903,164
20150,Katana ZERO,Arcade,19,6,84.7500,10,78.8903,164
11002,Earth Defense Force 4.1: The Shadow of New Despair,Shooter,4,NULL,65.8000,10,88.1117,6
8576,Drakengard 3,Role-playing (RPG),16,NULL,56.2500,10,73.9841,29
8576,Drakengard 3,Strategy,16,NULL,56.2500,10,73.9841,29
8576,Drakengard 3,Adventure,16,NULL,56.2500,10,73.9841,29
20047,Ride,Simulator,4,NULL,61.5714,10,68.0263,6
20047,Ride,Sport,4,NULL,61.5714,10,68.0263,6
9603,Hexcells,Puzzle,6,NULL,NULL,NULL,69.2499,20
9603,Hexcells,Strategy,6,NULL,NULL,NULL,69.2499,20
9603,Hexcells,Indie,6,NULL,NULL,NULL,69.2499,20
5619,Demon's Souls,Role-playing (RPG),106,NULL,88.2500,10,84.9444,278
5619,Demon's Souls,Adventure,106,NULL,88.2500,10,84.9444,278
2155,Dark Souls,Role-playing (RPG),382,1,90.6250,12,87.0191,898
2155,Dark Souls,Adventure,382,1,90.6250,12,87.0191,898
2272,No More Heroes,Adventure,23,NULL,81.0000,6,80.0377,87
533,Dishonored,Role-playing (RPG),409,NULL,90.3571,15,85.1987,1189
533,Dishonored,Adventure,409,NULL,90.3571,15,85.1987,1189
1164,Tomb Raider,Shooter,653,NULL,84.6429,15,82.4431,1652
1164,Tomb Raider,Platform,653,NULL,84.6429,15,82.4431,1652
1164,Tomb Raider,Puzzle,653,NULL,84.6429,15,82.4431,1652
1164,Tomb Raider,Adventure,653,NULL,84.6429,15,82.4431,1652
25639,Dynasty Warriors: Godseekers,Role-playing (RPG),1,NULL,68.7500,10,NULL,NULL
25639,Dynasty Warriors: Godseekers,Strategy,1,NULL,68.7500,10,NULL,NULL
18229,Shin Megami Tensei: Digital Devil Saga 2,Role-playing (RPG),11,NULL,90.0000,3,81.2364,17
8772,Drakensang Online,Role-playing (RPG),7,NULL,NULL,NULL,66.3901,10
1827,Remember Me,Platform,71,NULL,70.4167,14,72.5568,191
1827,Remember Me,Adventure,71,NULL,70.4167,14,72.5568,191
381,Metal Gear Solid: Portable Ops,Adventure,10,NULL,90.0000,2,68.5447,37
20192,Contra: Hard Corps,Shooter,7,NULL,NULL,NULL,85.4279,42
20192,Contra: Hard Corps,Platform,7,NULL,NULL,NULL,85.4279,42
2687,Animal Crossing: New Leaf,Simulator,64,NULL,88.3000,11,85.0560,169
18157,The Town of Light,Adventure,4,NULL,58.2500,10,79.4984,15
18157,The Town of Light,Indie,4,NULL,58.2500,10,79.4984,15
1454,Suikoden II,Role-playing (RPG),32,NULL,100.0000,1,92.3705,76
1454,Suikoden II,Strategy,32,NULL,100.0000,1,92.3705,76
1448,Suikoden III,Role-playing (RPG),10,1,85.0000,2,80.0087,14
1448,Suikoden III,Strategy,10,1,85.0000,2,80.0087,14
1447,Suikoden,Role-playing (RPG),21,NULL,92.5000,3,80.5622,56
2110,Ride to Hell: Retribution,Shooter,1,NULL,10.0000,2,11.9234,14
2110,Ride to Hell: Retribution,Adventure,1,NULL,10.0000,2,11.9234,14
36616,They Are Billions,Role-playing (RPG),26,6,75.7143,8,71.6433,32
36616,They Are Billions,Strategy,26,6,75.7143,8,71.6433,32
36616,They Are Billions,Indie,26,6,75.7143,8,71.6433,32
19449,Dragon Ball: Xenoverse 2,Role-playing (RPG),50,3,73.5000,24,73.0807,70
19449,Dragon Ball: Xenoverse 2,Simulator,50,3,73.5000,24,73.0807,70
19449,Dragon Ball: Xenoverse 2,Adventure,50,3,73.5000,24,73.0807,70
11491,Zombi,Shooter,16,NULL,63.0000,6,67.6859,33
11491,Zombi,Adventure,16,NULL,63.0000,6,67.6859,33
4619,Popeye,Platform,10,NULL,NULL,NULL,62.9122,37
4619,Popeye,Arcade,10,NULL,NULL,NULL,62.9122,37
102873,"Pokémon: Let's Go, Eevee!",Role-playing (RPG),38,8,80.0000,2,69.6818,101
102873,"Pokémon: Let's Go, Eevee!",Adventure,38,8,80.0000,2,69.6818,101
12908,Ultima Underworld: The Stygian Abyss,Role-playing (RPG),7,NULL,NULL,NULL,74.5373,21
8195,RoboCop Versus The Terminator,Shooter,2,NULL,NULL,NULL,87.2680,13
8195,RoboCop Versus The Terminator,Platform,2,NULL,NULL,NULL,87.2680,13
19815,Game Dev Story,Role-playing (RPG),5,NULL,NULL,NULL,69.7171,16
19815,Game Dev Story,Simulator,5,NULL,NULL,NULL,69.7171,16
19815,Game Dev Story,Strategy,5,NULL,NULL,NULL,69.7171,16
19815,Game Dev Story,Indie,5,NULL,NULL,NULL,69.7171,16
19912,Soul Sacrifice,Role-playing (RPG),1,NULL,76.2222,10,79.8631,8
12230,Ultima VI: The False Prophet,Role-playing (RPG),2,NULL,NULL,NULL,84.3464,17
6633,Spear of Destiny,Shooter,9,NULL,NULL,NULL,79.1839,29
6633,Spear of Destiny,Adventure,9,NULL,NULL,NULL,79.1839,29
16298,Adam's Venture: Origins,Puzzle,5,2,54.0000,2,66.5940,10
16298,Adam's Venture: Origins,Adventure,5,2,54.0000,2,66.5940,10
16298,Adam's Venture: Origins,Indie,5,2,54.0000,2,66.5940,10
386,Final Fantasy XIV Online,Role-playing (RPG),44,NULL,85.3333,13,82.0150,117
386,Final Fantasy XIV Online,Strategy,44,NULL,85.3333,13,82.0150,117
386,Final Fantasy XIV Online,Adventure,44,NULL,85.3333,13,82.0150,117
4345,FIFA International Soccer,Sport,3,NULL,NULL,NULL,85.7824,25
27134,Deep Rock Galactic,Shooter,27,5,81.8333,7,83.4126,63
27134,Deep Rock Galactic,Adventure,27,5,81.8333,7,83.4126,63
27134,Deep Rock Galactic,Indie,27,5,81.8333,7,83.4126,63
976,Resident Evil: The Mercenaries 3D,Shooter,1,NULL,63.6000,9,31.3916,10
976,Resident Evil: The Mercenaries 3D,Adventure,1,NULL,63.6000,9,31.3916,10
6034,Thunder Force IV,Shooter,3,NULL,NULL,NULL,81.5065,10
1082,Resident Evil 6,Shooter,73,NULL,63.9167,14,67.2822,333
1082,Resident Evil 6,Adventure,73,NULL,63.9167,14,67.2822,333
24347,Resident Evil 5: Gold Edition,Shooter,3,NULL,NULL,NULL,74.3588,17
24347,Resident Evil 5: Gold Edition,Role-playing (RPG),3,NULL,NULL,NULL,74.3588,17
24347,Resident Evil 5: Gold Edition,Strategy,3,NULL,NULL,NULL,74.3588,17
24347,Resident Evil 5: Gold Edition,Adventure,3,NULL,NULL,NULL,74.3588,17
847,Resident Evil 5,Shooter,140,NULL,78.4000,18,74.6341,531
847,Resident Evil 5,Adventure,140,NULL,78.4000,18,74.6341,531
13228,Runaway 3: A Twist of Fate,Puzzle,8,NULL,NULL,NULL,72.4922,14
13228,Runaway 3: A Twist of Fate,Role-playing (RPG),8,NULL,NULL,NULL,72.4922,14
13228,Runaway 3: A Twist of Fate,Adventure,8,NULL,NULL,NULL,72.4922,14
6710,Street Fighter III: 3rd Strike,Arcade,17,NULL,90.0000,3,79.4270,69
1567,SoulCalibur IV,Arcade,20,NULL,81.7500,10,75.3079,85
1013,SoulCalibur V,Simulator,19,NULL,79.5000,11,68.6785,65
1013,SoulCalibur V,Strategy,19,NULL,79.5000,11,68.6785,65
1013,SoulCalibur V,Arcade,19,NULL,79.5000,11,68.6785,65
1566,SoulCalibur III,Strategy,19,NULL,83.3333,3,79.7216,86
680,Enemy Territory: Quake Wars,Shooter,5,NULL,81.0000,7,63.3502,15
680,Enemy Territory: Quake Wars,Strategy,5,NULL,81.0000,7,63.3502,15
2950,Age of Empires II: HD Edition,Strategy,50,NULL,50.0000,1,84.9790,143
121,Minecraft,Adventure,650,NULL,84.3571,17,84.2537,1291
121,Minecraft,Arcade,650,NULL,84.3571,17,84.2537,1291
1879,Terraria,Platform,161,NULL,81.0000,17,81.2999,531
1879,Terraria,Role-playing (RPG),161,NULL,81.0000,17,81.2999,531
1879,Terraria,Strategy,161,NULL,81.0000,17,81.2999,531
1879,Terraria,Adventure,161,NULL,81.0000,17,81.2999,531
1879,Terraria,Indie,161,NULL,81.0000,17,81.2999,531
376,Metal Gear Solid 2: Sons of Liberty,Adventure,215,NULL,90.0000,2,88.3224,629
2886,Starflight,Role-playing (RPG),5,NULL,NULL,NULL,78.9386,14
2886,Starflight,Simulator,5,NULL,NULL,NULL,78.9386,14
2886,Starflight,Adventure,5,NULL,NULL,NULL,78.9386,14
819,Grand Theft Auto 2,Shooter,149,NULL,70.0000,1,80.1073,423
11416,Persona 3 Portable,Role-playing (RPG),28,NULL,93.2500,5,85.8319,84
2586,Skate 2,Simulator,15,NULL,83.0000,6,84.9140,47
2586,Skate 2,Sport,15,NULL,83.0000,6,84.9140,47
379,Metal Gear Solid 3: Snake Eater,Shooter,311,NULL,85.5000,4,92.7782,847
379,Metal Gear Solid 3: Snake Eater,Adventure,311,NULL,85.5000,4,92.7782,847
11270,The Cat Lady,Adventure,51,NULL,NULL,NULL,97.1099,80
11270,The Cat Lady,Indie,51,NULL,NULL,NULL,97.1099,80
1439,Fire Emblem: The Blazing Blade,Role-playing (RPG),31,NULL,90.0000,1,87.7136,80
1439,Fire Emblem: The Blazing Blade,Strategy,31,NULL,90.0000,1,87.7136,80
4596,Battle City,Shooter,14,NULL,NULL,NULL,83.7736,45
4596,Battle City,Puzzle,14,NULL,NULL,NULL,83.7736,45
4228,Sid Meier's Civilization IV: Colonization,Simulator,8,NULL,77.3333,4,70.9520,25
4228,Sid Meier's Civilization IV: Colonization,Strategy,8,NULL,77.3333,4,70.9520,25
4228,Sid Meier's Civilization IV: Colonization,Adventure,8,NULL,77.3333,4,70.9520,25
9835,Draugen,Puzzle,7,6,71.0000,5,65.6066,24
9835,Draugen,Adventure,7,6,71.0000,5,65.6066,24
9835,Draugen,Indie,7,6,71.0000,5,65.6066,24
9331,Worms,Strategy,26,NULL,80.0000,2,77.1758,133
3503,Gauntlet II,Adventure,2,NULL,NULL,NULL,69.8486,17
3503,Gauntlet II,Arcade,2,NULL,NULL,NULL,69.8486,17
5004,Metal Slug Anthology,Shooter,5,NULL,74.8000,6,81.1979,26
5004,Metal Slug Anthology,Arcade,5,NULL,74.8000,6,81.1979,26
1440,Fire Emblem: The Sacred Stones,Role-playing (RPG),25,NULL,76.0000,3,92.0063,79
1440,Fire Emblem: The Sacred Stones,Strategy,25,NULL,76.0000,3,92.0063,79
1438,Fire Emblem: The Binding Blade,Role-playing (RPG),10,NULL,NULL,NULL,73.0945,35
1438,Fire Emblem: The Binding Blade,Strategy,10,NULL,NULL,NULL,73.0945,35
9678,Roll Away,Platform,5,NULL,NULL,NULL,84.0569,17
9678,Roll Away,Puzzle,5,NULL,NULL,NULL,84.0569,17
9678,Roll Away,Adventure,5,NULL,NULL,NULL,84.0569,17
1517,Pokémon Emerald,Role-playing (RPG),117,NULL,60.0000,1,85.9177,397
1517,Pokémon Emerald,Adventure,117,NULL,60.0000,1,85.9177,397
3803,The Bard's Tale,Role-playing (RPG),10,NULL,76.5000,5,68.8534,23
3803,The Bard's Tale,Adventure,10,NULL,76.5000,5,68.8534,23
144072,Hot Wheels Unleashed,Arcade,5,4,68.3750,10,73.7611,12
2366,Xenoblade Chronicles X,Role-playing (RPG),48,11,85.4667,17,82.3759,49
2366,Xenoblade Chronicles X,Adventure,48,11,85.4667,17,82.3759,49
12224,Silkworm,Shooter,3,NULL,NULL,NULL,79.7958,18
12224,Silkworm,Arcade,3,NULL,NULL,NULL,79.7958,18
673,DOOM,Shooter,345,1,80.0000,4,84.4272,784
7892,Guardians of Middle-earth,Strategy,2,NULL,73.3750,11,32.9358,6
7892,Guardians of Middle-earth,Arcade,2,NULL,73.3750,11,32.9358,6
13688,Armored Warriors,Arcade,NULL,NULL,NULL,NULL,80.0647,11
102874,Pokémon Quest,Role-playing (RPG),3,NULL,60.0000,2,68.2859,34
102874,Pokémon Quest,Strategy,3,NULL,60.0000,2,68.2859,34
102874,Pokémon Quest,Adventure,3,NULL,60.0000,2,68.2859,34
12229,Ultima V: Warriors of Destiny,Role-playing (RPG),4,NULL,NULL,NULL,80.2701,14
12229,Ultima V: Warriors of Destiny,Adventure,4,NULL,NULL,NULL,80.2701,14
647,Command & Conquer,Strategy,119,NULL,NULL,NULL,85.8845,251
891,Team Fortress 2,Shooter,222,NULL,80.0000,3,82.5267,559
92,Need for Speed III: Hot Pursuit,Simulator,55,NULL,NULL,NULL,78.8465,174
91,Need for Speed II,Simulator,21,NULL,60.0000,1,76.6437,121
1576,Spyro the Dragon,Platform,67,NULL,NULL,NULL,79.1663,226
1576,Spyro the Dragon,Adventure,67,NULL,NULL,NULL,79.1663,226
15240,Kick Off,Sport,2,NULL,NULL,NULL,69.9652,12
1939,Destiny,Shooter,168,24,78.2941,23,71.3711,376
1939,Destiny,Role-playing (RPG),168,24,78.2941,23,71.3711,376
545,Call of Duty: Black Ops,Shooter,230,NULL,81.4167,17,79.5142,841
559,Call of Duty: Modern Warfare 2,Shooter,313,NULL,94.3750,11,81.8013,1016
6164,The Testament of Sherlock Holmes,Puzzle,19,NULL,76.0000,4,77.6787,53
6164,The Testament of Sherlock Holmes,Adventure,19,NULL,76.0000,4,77.6787,53
529,Far Cry 3,Shooter,679,NULL,89.5333,16,83.8705,1461
529,Far Cry 3,Adventure,679,NULL,89.5333,16,83.8705,1461
6230,E.Y.E: Divine Cybermancy,Shooter,5,NULL,NULL,NULL,60.3373,11
6230,E.Y.E: Divine Cybermancy,Role-playing (RPG),5,NULL,NULL,NULL,60.3373,11
6230,E.Y.E: Divine Cybermancy,Indie,5,NULL,NULL,NULL,60.3373,11
5502,Transport Tycoon Deluxe,Simulator,21,1,NULL,NULL,85.0391,34
5502,Transport Tycoon Deluxe,Strategy,21,1,NULL,NULL,85.0391,34
223,The Sims,Role-playing (RPG),109,NULL,85.0000,3,80.0288,376
223,The Sims,Simulator,109,NULL,85.0000,3,80.0288,376
223,The Sims,Strategy,109,NULL,85.0000,3,80.0288,376
223,The Sims,Adventure,109,NULL,85.0000,3,80.0288,376
157,Star Wars: Dark Forces,Shooter,31,NULL,66.0000,3,78.8233,100
1187,Crash Bandicoot: Warped,Platform,110,NULL,NULL,NULL,83.3167,355
1187,Crash Bandicoot: Warped,Adventure,110,NULL,NULL,NULL,83.3167,355
8908,Alien 3,Shooter,11,NULL,NULL,NULL,73.4025,28
8908,Alien 3,Platform,11,NULL,NULL,NULL,73.4025,28
8908,Alien 3,Adventure,11,NULL,NULL,NULL,73.4025,28
5969,Rochard,Platform,4,NULL,73.7500,5,64.4537,21
5969,Rochard,Puzzle,4,NULL,73.7500,5,64.4537,21
5969,Rochard,Adventure,4,NULL,73.7500,5,64.4537,21
5969,Rochard,Indie,4,NULL,73.7500,5,64.4537,21
6980,Three Wonders,Shooter,2,NULL,NULL,NULL,81.5684,10
6980,Three Wonders,Platform,2,NULL,NULL,NULL,81.5684,10
6980,Three Wonders,Puzzle,2,NULL,NULL,NULL,81.5684,10
6980,Three Wonders,Arcade,2,NULL,NULL,NULL,81.5684,10
19463,Madden NFL 17,Sport,5,2,80.2353,20,70.0357,10
322,Blade Runner,Adventure,21,NULL,NULL,NULL,87.3048,50
9623,Shank 2,Adventure,10,NULL,74.7500,6,78.0403,28
