game_id,name,platform_name,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
257,"Warhammer 40,000: Dawn of War",PC (Microsoft Windows),50,NULL,86.2500,5,85.3285,124
1000,Oddworld: Abe's Exoddus,PC (Microsoft Windows),28,NULL,80.0000,2,83.7110,71
1000,Oddworld: Abe's Exoddus,PlayStation 3,28,NULL,80.0000,2,83.7110,71
1002,Oddworld: Stranger's Wrath,PC (Microsoft Windows),13,NULL,78.0000,5,79.6381,30
1002,Oddworld: Stranger's Wrath,Android,13,NULL,78.0000,5,79.6381,30
1002,Oddworld: Stranger's Wrath,iOS,13,NULL,78.0000,5,79.6381,30
19539,Forza Horizon 3,PC (Microsoft Windows),90,10,88.9615,28,83.1216,123
19539,Forza Horizon 3,Xbox One,90,10,88.9615,28,83.1216,123
18387,Genital Jousting,PC (Microsoft Windows),48,3,62.5000,3,66.0086,26
18387,Genital Jousting,Mac,48,3,62.5000,3,66.0086,26
4498,Space Harrier II,PC (Microsoft Windows),2,NULL,NULL,NULL,59.9916,12
4498,Space Harrier II,Android,2,NULL,NULL,NULL,59.9916,12
4498,Space Harrier II,iOS,2,NULL,NULL,NULL,59.9916,12
4498,Space Harrier II,Arcade,2,NULL,NULL,NULL,59.9916,12
1980,Q*bert,PlayStation 3,5,NULL,64.0000,2,62.1052,28
1980,Q*bert,Arcade,5,NULL,64.0000,2,62.1052,28
27043,FlatOut 4: Total Insanity,PC (Microsoft Windows),8,1,66.0000,6,61.7916,10
27043,FlatOut 4: Total Insanity,PlayStation 4,8,1,66.0000,6,61.7916,10
27043,FlatOut 4: Total Insanity,Xbox One,8,1,66.0000,6,61.7916,10
5971,Shadows of the Damned,PlayStation 3,14,NULL,82.6667,7,75.9894,48
1161,Tomb Raider: Legend,PC (Microsoft Windows),73,NULL,60.0000,10,76.1315,193
1161,Tomb Raider: Legend,PlayStation 3,73,NULL,60.0000,10,76.1315,193
19847,HunieCam Studio,Linux,12,NULL,75.0000,1,77.2257,25
19847,HunieCam Studio,PC (Microsoft Windows),12,NULL,75.0000,1,77.2257,25
19847,HunieCam Studio,Mac,12,NULL,75.0000,1,77.2257,25
101,Need for Speed: Undercover,PC (Microsoft Windows),38,NULL,57.4000,6,62.7483,193
101,Need for Speed: Undercover,PlayStation 3,38,NULL,57.4000,6,62.7483,193
8879,Super Time Force Ultra,PC (Microsoft Windows),10,1,NULL,NULL,84.7980,26
8879,Super Time Force Ultra,PlayStation 4,10,1,NULL,NULL,84.7980,26
8879,Super Time Force Ultra,Xbox One,10,1,NULL,NULL,84.7980,26
503,FIFA 11,PC (Microsoft Windows),23,1,84.3333,8,72.8848,87
503,FIFA 11,PlayStation 3,23,1,84.3333,8,72.8848,87
503,FIFA 11,Android,23,1,84.3333,8,72.8848,87
503,FIFA 11,iOS,23,1,84.3333,8,72.8848,87
421,Final Fantasy IX,PlayStation 3,246,NULL,84.1667,8,87.5202,593
507,I Am Alive,PC (Microsoft Windows),25,NULL,69.1250,8,65.9873,62
507,I Am Alive,PlayStation 3,25,NULL,69.1250,8,65.9873,62
9647,Volume,PC (Microsoft Windows),10,1,70.4000,12,69.7959,11
9647,Volume,Mac,10,1,70.4000,12,69.7959,11
9647,Volume,PlayStation 4,10,1,70.4000,12,69.7959,11
24881,Kingdom: New Lands,Linux,30,NULL,75.0000,2,75.0793,57
24881,Kingdom: New Lands,PC (Microsoft Windows),30,NULL,75.0000,2,75.0793,57
24881,Kingdom: New Lands,Mac,30,NULL,75.0000,2,75.0793,57
24881,Kingdom: New Lands,iOS,30,NULL,75.0000,2,75.0793,57
24881,Kingdom: New Lands,PlayStation 4,30,NULL,75.0000,2,75.0793,57
24881,Kingdom: New Lands,Xbox One,30,NULL,75.0000,2,75.0793,57
24881,Kingdom: New Lands,Nintendo Switch,30,NULL,75.0000,2,75.0793,57
15183,The Mean Greens: Plastic Warfare,PC (Microsoft Windows),4,NULL,40.0000,1,73.5080,10
15183,The Mean Greens: Plastic Warfare,PlayStation 4,4,NULL,40.0000,1,73.5080,10
15183,The Mean Greens: Plastic Warfare,Xbox One,4,NULL,40.0000,1,73.5080,10
15183,The Mean Greens: Plastic Warfare,Nintendo Switch,4,NULL,40.0000,1,73.5080,10
8738,The Basement Collection,PC (Microsoft Windows),6,NULL,80.0000,1,70.3720,12
8738,The Basement Collection,Mac,6,NULL,80.0000,1,70.3720,12
281,Return to Castle Wolfenstein,Linux,112,NULL,68.2000,5,79.5928,312
281,Return to Castle Wolfenstein,PC (Microsoft Windows),112,NULL,68.2000,5,79.5928,312
281,Return to Castle Wolfenstein,Mac,112,NULL,68.2000,5,79.5928,312
8351,Tabletop Simulator,Linux,15,2,NULL,NULL,80.2778,45
8351,Tabletop Simulator,PC (Microsoft Windows),15,2,NULL,NULL,80.2778,45
8351,Tabletop Simulator,Mac,15,2,NULL,NULL,80.2778,45
152354,Mario Party Superstars,Nintendo Switch,1,1,79.3333,8,84.2553,11
1651,GoldenEye 007: Reloaded,PlayStation 3,9,NULL,71.0000,6,76.4715,13
98,Need for Speed: Most Wanted,PC (Microsoft Windows),256,1,84.7143,7,84.9778,639
98,Need for Speed: Most Wanted,Mac,256,1,84.7143,7,84.9778,639
26760,Super Bomberman R,PC (Microsoft Windows),16,1,63.6667,17,59.8761,20
26760,Super Bomberman R,PlayStation 4,16,1,63.6667,17,59.8761,20
26760,Super Bomberman R,Xbox One,16,1,63.6667,17,59.8761,20
26760,Super Bomberman R,Nintendo Switch,16,1,63.6667,17,59.8761,20
564,Rogue Warrior,PC (Microsoft Windows),6,NULL,54.0000,4,48.1760,25
564,Rogue Warrior,PlayStation 3,6,NULL,54.0000,4,48.1760,25
72373,Getting Over It,PC (Microsoft Windows),40,1,NULL,NULL,84.5247,78
72373,Getting Over It,Mac,40,1,NULL,NULL,84.5247,78
72373,Getting Over It,iOS,40,1,NULL,NULL,84.5247,78
2246,Marble Madness,Arcade,7,NULL,NULL,NULL,76.0419,49
2669,Guitar Hero World Tour,PC (Microsoft Windows),21,NULL,82.5000,6,74.0142,88
2669,Guitar Hero World Tour,PlayStation 3,21,NULL,82.5000,6,74.0142,88
2669,Guitar Hero World Tour,Mac,21,NULL,82.5000,6,74.0142,88
2444,Risen,PC (Microsoft Windows),50,NULL,80.5000,3,78.1756,113
27238,AM2R: Return of Samus,PC (Microsoft Windows),5,1,NULL,NULL,84.2225,30
101448,Carto,PC (Microsoft Windows),3,NULL,82.5000,2,79.9712,14
101448,Carto,Mac,3,NULL,82.5000,2,79.9712,14
101448,Carto,PlayStation 4,3,NULL,82.5000,2,79.9712,14
101448,Carto,Xbox One,3,NULL,82.5000,2,79.9712,14
101448,Carto,Nintendo Switch,3,NULL,82.5000,2,79.9712,14
4904,Harry Potter and the Deathly Hallows: Part 1,PC (Microsoft Windows),19,NULL,41.0000,6,57.8847,34
4904,Harry Potter and the Deathly Hallows: Part 1,PlayStation 3,19,NULL,41.0000,6,57.8847,34
2667,FlatOut,Linux,34,NULL,80.0000,2,74.4851,116
2667,FlatOut,PC (Microsoft Windows),34,NULL,80.0000,2,74.4851,116
9969,Alien Storm,Linux,2,NULL,NULL,NULL,69.7305,18
9969,Alien Storm,PC (Microsoft Windows),2,NULL,NULL,NULL,69.7305,18
9969,Alien Storm,PlayStation 3,2,NULL,NULL,NULL,69.7305,18
9969,Alien Storm,Arcade,2,NULL,NULL,NULL,69.7305,18
27433,SteamWorld Dig 2,Linux,38,3,89.0000,12,82.8521,123
27433,SteamWorld Dig 2,PC (Microsoft Windows),38,3,89.0000,12,82.8521,123
27433,SteamWorld Dig 2,Mac,38,3,89.0000,12,82.8521,123
27433,SteamWorld Dig 2,PlayStation 4,38,3,89.0000,12,82.8521,123
27433,SteamWorld Dig 2,Xbox One,38,3,89.0000,12,82.8521,123
27433,SteamWorld Dig 2,Nintendo Switch,38,3,89.0000,12,82.8521,123
8558,Forza Motorsport 6,Xbox One,27,3,83.6429,16,75.7071,42
11182,Enter the Gungeon,Linux,91,3,82.4615,17,76.5296,192
11182,Enter the Gungeon,PC (Microsoft Windows),91,3,82.4615,17,76.5296,192
11182,Enter the Gungeon,Mac,91,3,82.4615,17,76.5296,192
11182,Enter the Gungeon,PlayStation 4,91,3,82.4615,17,76.5296,192
11182,Enter the Gungeon,Xbox One,91,3,82.4615,17,76.5296,192
11182,Enter the Gungeon,Nintendo Switch,91,3,82.4615,17,76.5296,192
162,Star Wars: Rebel Assault II - The Hidden Empire,PC (Microsoft Windows),3,NULL,75.0000,1,68.2936,14
162,Star Wars: Rebel Assault II - The Hidden Empire,Mac,3,NULL,75.0000,1,68.2936,14
1807,Crazy Taxi 3: High Roller,PC (Microsoft Windows),1,NULL,50.0000,2,74.5555,10
24985,Golf With Your Friends,Linux,11,NULL,72.2500,5,70.1999,39
24985,Golf With Your Friends,PC (Microsoft Windows),11,NULL,72.2500,5,70.1999,39
24985,Golf With Your Friends,Mac,11,NULL,72.2500,5,70.1999,39
24985,Golf With Your Friends,PlayStation 4,11,NULL,72.2500,5,70.1999,39
24985,Golf With Your Friends,Xbox One,11,NULL,72.2500,5,70.1999,39
24985,Golf With Your Friends,Nintendo Switch,11,NULL,72.2500,5,70.1999,39
1721,Mega Man 8,PlayStation 3,8,NULL,68.5000,2,76.5861,60
30099,Golf It!,PC (Microsoft Windows),3,NULL,NULL,NULL,70.0200,11
30099,Golf It!,Mac,3,NULL,NULL,NULL,70.0200,11
13199,Amnesia: Memories,PC (Microsoft Windows),4,NULL,70.0000,2,48.2810,12
13199,Amnesia: Memories,Nintendo Switch,4,NULL,70.0000,2,48.2810,12
25646,Don't Knock Twice,PC (Microsoft Windows),21,NULL,NULL,NULL,69.7962,13
25646,Don't Knock Twice,PlayStation 4,21,NULL,NULL,NULL,69.7962,13
25646,Don't Knock Twice,Xbox One,21,NULL,NULL,NULL,69.7962,13
25646,Don't Knock Twice,Nintendo Switch,21,NULL,NULL,NULL,69.7962,13
2062,Yakuza 4,PlayStation 3,26,NULL,80.3333,9,83.3942,44
26974,Heartbound,Linux,8,1,NULL,NULL,91.5284,13
26974,Heartbound,PC (Microsoft Windows),8,1,NULL,NULL,91.5284,13
1902,Dirty Bomb,PC (Microsoft Windows),17,8,60.0000,1,59.4906,27
4203,Comanche 4,PC (Microsoft Windows),7,NULL,80.0000,1,62.7124,10
8864,Shadowrun: Dragonfall - Director's Cut,Linux,22,NULL,80.0000,4,85.1649,46
8864,Shadowrun: Dragonfall - Director's Cut,PC (Microsoft Windows),22,NULL,80.0000,4,85.1649,46
8864,Shadowrun: Dragonfall - Director's Cut,Mac,22,NULL,80.0000,4,85.1649,46
8864,Shadowrun: Dragonfall - Director's Cut,Android,22,NULL,80.0000,4,85.1649,46
8864,Shadowrun: Dragonfall - Director's Cut,iOS,22,NULL,80.0000,4,85.1649,46
8864,Shadowrun: Dragonfall - Director's Cut,Nintendo Switch,22,NULL,80.0000,4,85.1649,46
2569,Dragon Ball Z: Burst Limit,PlayStation 3,5,NULL,72.0000,4,48.4482,14
10718,Prehistorik 2,Linux,4,NULL,NULL,NULL,80.9823,25
10718,Prehistorik 2,PC (Microsoft Windows),4,NULL,NULL,NULL,80.9823,25
10718,Prehistorik 2,Mac,4,NULL,NULL,NULL,80.9823,25
35626,Golf Story,Nintendo Switch,22,1,83.2857,9,79.7487,30
20757,Evolve Stage 2,PC (Microsoft Windows),6,1,85.0000,2,70.7018,10
8114,Jazzpunk,Linux,11,NULL,82.7500,8,73.5451,44
8114,Jazzpunk,PC (Microsoft Windows),11,NULL,82.7500,8,73.5451,44
8114,Jazzpunk,Mac,11,NULL,82.7500,8,73.5451,44
8114,Jazzpunk,PlayStation 4,11,NULL,82.7500,8,73.5451,44
36912,Laser League,PC (Microsoft Windows),3,NULL,79.2500,4,60.3450,16
36912,Laser League,PlayStation 4,3,NULL,79.2500,4,60.3450,16
36912,Laser League,Xbox One,3,NULL,79.2500,4,60.3450,16
102321,LEGO DC Super-Villains,PC (Microsoft Windows),7,1,70.1111,11,75.6634,11
102321,LEGO DC Super-Villains,Mac,7,1,70.1111,11,75.6634,11
102321,LEGO DC Super-Villains,PlayStation 4,7,1,70.1111,11,75.6634,11
102321,LEGO DC Super-Villains,Xbox One,7,1,70.1111,11,75.6634,11
102321,LEGO DC Super-Villains,Nintendo Switch,7,1,70.1111,11,75.6634,11
21063,Sonic Forces,PC (Microsoft Windows),70,45,56.7273,13,54.9857,63
21063,Sonic Forces,PlayStation 4,70,45,56.7273,13,54.9857,63
21063,Sonic Forces,Xbox One,70,45,56.7273,13,54.9857,63
21063,Sonic Forces,Nintendo Switch,70,45,56.7273,13,54.9857,63
7660,Tekken Revolution,PlayStation 3,3,NULL,80.0000,2,65.9773,14
9139,ibb & obb,Linux,8,NULL,79.0000,5,70.8620,18
9139,ibb & obb,PC (Microsoft Windows),8,NULL,79.0000,5,70.8620,18
9139,ibb & obb,PlayStation 3,8,NULL,79.0000,5,70.8620,18
9139,ibb & obb,Nintendo Switch,8,NULL,79.0000,5,70.8620,18
6405,Gunstar Heroes,Linux,14,NULL,60.0000,1,85.1142,46
6405,Gunstar Heroes,PC (Microsoft Windows),14,NULL,60.0000,1,85.1142,46
6405,Gunstar Heroes,PlayStation 3,14,NULL,60.0000,1,85.1142,46
6405,Gunstar Heroes,iOS,14,NULL,60.0000,1,85.1142,46
1265,PlanetSide 2,PC (Microsoft Windows),27,NULL,82.5714,11,73.1625,75
1265,PlanetSide 2,PlayStation 4,27,NULL,82.5714,11,73.1625,75
20058,Warriors Orochi 3: Ultimate,PlayStation 3,2,NULL,77.8750,10,80.0000,3
20058,Warriors Orochi 3: Ultimate,PlayStation 4,2,NULL,77.8750,10,80.0000,3
20058,Warriors Orochi 3: Ultimate,Xbox One,2,NULL,77.8750,10,80.0000,3
20058,Warriors Orochi 3: Ultimate,Nintendo Switch,2,NULL,77.8750,10,80.0000,3
5551,Nidhogg,PC (Microsoft Windows),28,NULL,83.5000,6,80.7962,70
5551,Nidhogg,Mac,28,NULL,83.5000,6,80.7962,70
5551,Nidhogg,PlayStation 4,28,NULL,83.5000,6,80.7962,70
79995,Sable,PC (Microsoft Windows),8,22,82.7143,8,73.0451,10
79995,Sable,Xbox One,8,22,82.7143,8,73.0451,10
13142,Fingerbones,PC (Microsoft Windows),1,NULL,NULL,NULL,59.9522,12
15916,Mount Your Friends,PC (Microsoft Windows),2,NULL,NULL,NULL,69.6160,16
16478,Shardlight,PC (Microsoft Windows),14,1,75.6000,5,80.8025,21
8321,Feeding Frenzy 2: Shipwreck Showdown,PC (Microsoft Windows),6,NULL,50.0000,1,70.2052,15
8321,Feeding Frenzy 2: Shipwreck Showdown,PlayStation 3,6,NULL,50.0000,1,70.2052,15
8321,Feeding Frenzy 2: Shipwreck Showdown,Xbox One,6,NULL,50.0000,1,70.2052,15
5693,River Raid,iOS,6,NULL,NULL,NULL,82.1850,23
23879,Shin Megami Tensei II,Android,5,NULL,NULL,NULL,81.1415,13
23879,Shin Megami Tensei II,iOS,5,NULL,NULL,NULL,81.1415,13
23879,Shin Megami Tensei II,Nintendo Switch,5,NULL,NULL,NULL,81.1415,13
135450,Crash Bandicoot 2: Cortex Strikes Back,PC (Microsoft Windows),1,NULL,NULL,NULL,87.1935,12
135450,Crash Bandicoot 2: Cortex Strikes Back,PlayStation 4,1,NULL,NULL,NULL,87.1935,12
135450,Crash Bandicoot 2: Cortex Strikes Back,Xbox One,1,NULL,NULL,NULL,87.1935,12
135450,Crash Bandicoot 2: Cortex Strikes Back,Nintendo Switch,1,NULL,NULL,NULL,87.1935,12
8974,Football Manager 2013,PC (Microsoft Windows),8,NULL,89.5000,4,89.2293,31
8974,Football Manager 2013,Mac,8,NULL,89.5000,4,89.2293,31
11059,Naruto Shippuden: Ultimate Ninja Storm 4,PC (Microsoft Windows),50,4,75.3333,11,78.0244,104
11059,Naruto Shippuden: Ultimate Ninja Storm 4,PlayStation 4,50,4,75.3333,11,78.0244,104
11059,Naruto Shippuden: Ultimate Ninja Storm 4,Xbox One,50,4,75.3333,11,78.0244,104
11056,Persona 4: Dancing All Night,PlayStation 4,12,NULL,78.3333,11,70.2337,21
11594,Disgaea 5: Alliance of Vengeance,PlayStation 4,10,NULL,78.8889,10,84.7929,10
54217,Persona 3: Dancing in Moonlight,PlayStation 4,2,NULL,76.0000,7,74.9685,15
682,Europa Universalis II,PC (Microsoft Windows),11,NULL,NULL,NULL,80.0936,11
682,Europa Universalis II,Mac,11,NULL,NULL,NULL,80.0936,11
2931,Cities in Motion 2,PC (Microsoft Windows),6,NULL,NULL,NULL,72.2465,11
2931,Cities in Motion 2,Mac,6,NULL,NULL,NULL,72.2465,11
66,Monkey Island 2 Special Edition: LeChuck's Revenge,PC (Microsoft Windows),22,NULL,86.0000,2,88.6920,45
66,Monkey Island 2 Special Edition: LeChuck's Revenge,PlayStation 3,22,NULL,86.0000,2,88.6920,45
66,Monkey Island 2 Special Edition: LeChuck's Revenge,iOS,22,NULL,86.0000,2,88.6920,45
8975,Football Manager 2014,Linux,9,NULL,83.8571,7,88.1081,30
8975,Football Manager 2014,PC (Microsoft Windows),9,NULL,83.8571,7,88.1081,30
8975,Football Manager 2014,Mac,9,NULL,83.8571,7,88.1081,30
1257,South Park,PC (Microsoft Windows),4,NULL,41.0000,1,52.1288,35
33615,VRChat,PC (Microsoft Windows),6,NULL,NULL,NULL,79.1915,17
18443,One Piece: Burning Blood,PC (Microsoft Windows),6,NULL,64.7000,11,69.2117,16
18443,One Piece: Burning Blood,PlayStation 4,6,NULL,64.7000,11,69.2117,16
18443,One Piece: Burning Blood,Xbox One,6,NULL,64.7000,11,69.2117,16
8258,Street Fighter V,PC (Microsoft Windows),89,18,71.7895,24,73.3469,112
8258,Street Fighter V,PlayStation 4,89,18,71.7895,24,73.3469,112
76885,SoulCalibur VI,PC (Microsoft Windows),19,3,83.8571,16,82.1091,69
76885,SoulCalibur VI,PlayStation 4,19,3,83.8571,16,82.1091,69
76885,SoulCalibur VI,Xbox One,19,3,83.8571,16,82.1091,69
6795,Frogger,Mac,12,NULL,NULL,NULL,66.4959,47
6795,Frogger,Arcade,12,NULL,NULL,NULL,66.4959,47
21737,Pac-Man: Championship Edition DX,PlayStation 3,4,NULL,98.0000,3,92.4729,23
21737,Pac-Man: Championship Edition DX,iOS,4,NULL,98.0000,3,92.4729,23
10395,Half-Life 2: Lost Coast,Linux,24,NULL,NULL,NULL,66.8361,101
10395,Half-Life 2: Lost Coast,PC (Microsoft Windows),24,NULL,NULL,NULL,66.8361,101
10395,Half-Life 2: Lost Coast,Mac,24,NULL,NULL,NULL,66.8361,101
12204,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad?,PC (Microsoft Windows),3,NULL,NULL,NULL,57.1801,12
26565,Yuppie Psycho,Linux,4,NULL,85.0000,1,74.1958,19
26565,Yuppie Psycho,PC (Microsoft Windows),4,NULL,85.0000,1,74.1958,19
26565,Yuppie Psycho,Mac,4,NULL,85.0000,1,74.1958,19
7554,Tiny Thief,PC (Microsoft Windows),3,NULL,80.0000,1,78.9555,11
7554,Tiny Thief,Mac,3,NULL,80.0000,1,78.9555,11
7554,Tiny Thief,Android,3,NULL,80.0000,1,78.9555,11
7554,Tiny Thief,iOS,3,NULL,80.0000,1,78.9555,11
9460,Stronghold 2,PC (Microsoft Windows),11,NULL,70.3333,3,70.1275,38
9471,Half-Life 2: Deathmatch,Linux,20,NULL,NULL,NULL,75.4699,41
9471,Half-Life 2: Deathmatch,PC (Microsoft Windows),20,NULL,NULL,NULL,75.4699,41
9471,Half-Life 2: Deathmatch,Mac,20,NULL,NULL,NULL,75.4699,41
7598,Alien Swarm,PC (Microsoft Windows),12,NULL,60.0000,1,70.4061,51
15861,Massive Chalice,Linux,5,NULL,70.0000,5,59.3469,10
15861,Massive Chalice,PC (Microsoft Windows),5,NULL,70.0000,5,59.3469,10
15861,Massive Chalice,Mac,5,NULL,70.0000,5,59.3469,10
15861,Massive Chalice,Xbox One,5,NULL,70.0000,5,59.3469,10
11407,Etherlords,PC (Microsoft Windows),1,NULL,50.0000,1,54.9945,11
135254,Crash Bandicoot 4: It's About Time,PC (Microsoft Windows),11,5,85.8750,20,82.2428,39
135254,Crash Bandicoot 4: It's About Time,PlayStation 4,11,5,85.8750,20,82.2428,39
135254,Crash Bandicoot 4: It's About Time,Xbox One,11,5,85.8750,20,82.2428,39
135254,Crash Bandicoot 4: It's About Time,Nintendo Switch,11,5,85.8750,20,82.2428,39
28204,Call of Duty: WWII,PC (Microsoft Windows),449,192,75.2778,23,74.9851,379
28204,Call of Duty: WWII,PlayStation 4,449,192,75.2778,23,74.9851,379
28204,Call of Duty: WWII,Xbox One,449,192,75.2778,23,74.9851,379
1192,Crash Team Racing,PlayStation 3,85,NULL,NULL,NULL,84.3829,309
115278,Rune Factory 4 Special,PC (Microsoft Windows),35,1,86.6667,4,87.8710,10
115278,Rune Factory 4 Special,PlayStation 4,35,1,86.6667,4,87.8710,10
115278,Rune Factory 4 Special,Xbox One,35,1,86.6667,4,87.8710,10
115278,Rune Factory 4 Special,Nintendo Switch,35,1,86.6667,4,87.8710,10
35715,Eternal Senia,PC (Microsoft Windows),2,NULL,NULL,NULL,71.6514,10
5106,Fatal Frame,PlayStation 3,17,NULL,80.5000,1,71.0446,37
1186,Crash Bandicoot 2: Cortex Strikes Back,PlayStation 3,97,NULL,NULL,NULL,83.8304,337
35132,LiEat,PC (Microsoft Windows),3,NULL,NULL,NULL,60.8790,10
35132,LiEat,Nintendo Switch,3,NULL,NULL,NULL,60.8790,10
25692,Circus Charlie,Arcade,4,NULL,NULL,NULL,75.2619,35
37382,Pokémon Sword,Nintendo Switch,73,25,82.3636,11,72.6536,133
64821,Urban Rivals,Linux,NULL,NULL,NULL,NULL,80.2613,10
64821,Urban Rivals,PC (Microsoft Windows),NULL,NULL,NULL,NULL,80.2613,10
64821,Urban Rivals,Mac,NULL,NULL,NULL,NULL,80.2613,10
2900,Harvester,PC (Microsoft Windows),7,1,NULL,NULL,85.9675,13
27820,Sid Meier's Civilization III: Complete,PC (Microsoft Windows),6,NULL,NULL,NULL,91.2793,15
18840,Metal Slug X,Linux,18,NULL,80.0000,1,78.0436,95
18840,Metal Slug X,PC (Microsoft Windows),18,NULL,80.0000,1,78.0436,95
18840,Metal Slug X,Mac,18,NULL,80.0000,1,78.0436,95
18840,Metal Slug X,Android,18,NULL,80.0000,1,78.0436,95
18840,Metal Slug X,iOS,18,NULL,80.0000,1,78.0436,95
3103,Summoner,PC (Microsoft Windows),5,NULL,80.0000,1,80.6455,10
3103,Summoner,Mac,5,NULL,80.0000,1,80.6455,10
3188,Murdered: Soul Suspect,PC (Microsoft Windows),66,5,60.8571,14,65.0473,178
3188,Murdered: Soul Suspect,PlayStation 3,66,5,60.8571,14,65.0473,178
3188,Murdered: Soul Suspect,PlayStation 4,66,5,60.8571,14,65.0473,178
3188,Murdered: Soul Suspect,Xbox One,66,5,60.8571,14,65.0473,178
3914,Fantastic Four,PC (Microsoft Windows),4,NULL,64.0000,5,60.8937,19
15433,The King of Fighters 2003,PlayStation 3,5,NULL,50.0000,1,51.4852,23
15433,The King of Fighters 2003,PlayStation 4,5,NULL,50.0000,1,51.4852,23
15433,The King of Fighters 2003,Xbox One,5,NULL,50.0000,1,51.4852,23
15433,The King of Fighters 2003,Arcade,5,NULL,50.0000,1,51.4852,23
15433,The King of Fighters 2003,Nintendo Switch,5,NULL,50.0000,1,51.4852,23
22365,Moirai,Linux,4,NULL,NULL,NULL,69.9923,23
22365,Moirai,PC (Microsoft Windows),4,NULL,NULL,NULL,69.9923,23
22365,Moirai,Mac,4,NULL,NULL,NULL,69.9923,23
9036,Astyanax,Arcade,4,NULL,NULL,NULL,60.8428,12
1160,Tomb Raider: Chronicles,PC (Microsoft Windows),27,NULL,60.0000,1,69.0126,69
1160,Tomb Raider: Chronicles,PlayStation 3,27,NULL,60.0000,1,69.0126,69
1160,Tomb Raider: Chronicles,Mac,27,NULL,60.0000,1,69.0126,69
9527,SpeedRunners,PC (Microsoft Windows),21,1,NULL,NULL,76.6252,65
9527,SpeedRunners,Mac,21,1,NULL,NULL,76.6252,65
9527,SpeedRunners,PlayStation 4,21,1,NULL,NULL,76.6252,65
9527,SpeedRunners,Xbox One,21,1,NULL,NULL,76.6252,65
9527,SpeedRunners,Nintendo Switch,21,1,NULL,NULL,76.6252,65
18841,Gibbous - A Cthulhu Adventure,Linux,2,2,70.0000,1,74.7121,10
18841,Gibbous - A Cthulhu Adventure,PC (Microsoft Windows),2,2,70.0000,1,74.7121,10
18841,Gibbous - A Cthulhu Adventure,Mac,2,2,70.0000,1,74.7121,10
18841,Gibbous - A Cthulhu Adventure,Nintendo Switch,2,2,70.0000,1,74.7121,10
2149,Trials Evolution,PC (Microsoft Windows),14,NULL,86.2500,8,79.7713,37
3251,Super Hexagon,Linux,36,NULL,83.3333,3,79.7107,94
3251,Super Hexagon,PC (Microsoft Windows),36,NULL,83.3333,3,79.7107,94
3251,Super Hexagon,Mac,36,NULL,83.3333,3,79.7107,94
3251,Super Hexagon,Android,36,NULL,83.3333,3,79.7107,94
3251,Super Hexagon,iOS,36,NULL,83.3333,3,79.7107,94
4122,Legacy of Kain: Soul Reaver,PC (Microsoft Windows),41,NULL,NULL,NULL,80.7272,114
4122,Legacy of Kain: Soul Reaver,PlayStation 3,41,NULL,NULL,NULL,80.7272,114
9630,Fallout 4,PC (Microsoft Windows),496,58,84.6667,27,79.9365,1098
9630,Fallout 4,PlayStation 4,496,58,84.6667,27,79.9365,1098
9630,Fallout 4,Xbox One,496,58,84.6667,27,79.9365,1098
11795,Shelter 2,Linux,4,NULL,NULL,NULL,60.1759,13
11795,Shelter 2,PC (Microsoft Windows),4,NULL,NULL,NULL,60.1759,13
11795,Shelter 2,Mac,4,NULL,NULL,NULL,60.1759,13
665,Death Rally,PC (Microsoft Windows),13,NULL,60.0000,1,76.5635,25
665,Death Rally,iOS,13,NULL,60.0000,1,76.5635,25
2599,Game Dev Tycoon,Linux,56,NULL,80.0000,2,76.1758,225
2599,Game Dev Tycoon,PC (Microsoft Windows),56,NULL,80.0000,2,76.1758,225
2599,Game Dev Tycoon,Mac,56,NULL,80.0000,2,76.1758,225
2599,Game Dev Tycoon,Android,56,NULL,80.0000,2,76.1758,225
2599,Game Dev Tycoon,iOS,56,NULL,80.0000,2,76.1758,225
2599,Game Dev Tycoon,Nintendo Switch,56,NULL,80.0000,2,76.1758,225
9608,Mount & Blade II: Bannerlord,PC (Microsoft Windows),71,67,NULL,NULL,80.3165,46
2935,"Papers, Please",Linux,149,NULL,82.4000,5,81.7481,414
2935,"Papers, Please",PC (Microsoft Windows),149,NULL,82.4000,5,81.7481,414
